Age,Experience,Salary,Performance_Score,Work_Life_Balance,Department,Education_Level,Gender,Marital_Status,Job_Role
31,9,45952,2,5,Sales,Master,Male,Single,Manager
26,3,30000,3,4,Finance,High School,Female,Married,Clerk
36,14,42035,5,3,Sales,High School,Female,Married,Executive
29,6,45782,2,3,Sales,Master,Female,Married,Manager
31,8,39720,4,2,Finance,High School,Male,Married,Clerk
44,22,66544,3,3,Finance,Bachelor,Female,Married,Clerk
40,19,73472,3,3,Engineering,Bachelor,Male,Married,Engineer
36,11,30000,3,1,Marketing,High School,Male,Married,Analyst
26,2,30000,2,3,Marketing,High School,Female,Married,Executive
36,14,52789,3,3,Finance,Bachelor,Female,Divorced,Clerk
42,19,43457,3,3,Sales,High School,Female,Married,Executive
32,10,44849,3,1,HR,Bachelor,Female,Divorced,Clerk
44,19,66457,2,3,Engineering,Bachelor,Male,Married,Engineer
44,18,65723,3,3,Finance,Bachelor,Male,Widowed,Analyst
46,23,69151,5,5,Marketing,Master,Female,Divorced,Manager
37,13,48920,3,1,Sales,Bachelor,Female,Married,Manager
39,15,55673,3,3,Engineering,Bachelor,Male,Married,Engineer
44,20,69176,1,1,Finance,Bachelor,Female,Married,Clerk
38,12,75725,3,2,Engineering,Bachelor,Male,Married,Engineer
31,10,55126,4,2,Marketing,PhD,Male,Married,Analyst
31,8,42997,3,3,HR,Bachelor,Female,Married,Manager
36,10,42525,4,4,Marketing,Bachelor,Female,Divorced,Executive
25,2,42807,3,4,Sales,Master,Male,Married,Manager
33,7,32869,2,3,Marketing,Bachelor,Female,Single,Analyst
42,16,35164,3,3,HR,High School,Male,Widowed,Clerk
22,1,41518,4,2,Engineering,Bachelor,Male,Single,Engineer
45,22,70586,3,3,Marketing,Master,Female,Divorced,Manager
42,16,52008,4,2,Marketing,Bachelor,Male,Married,Manager
31,10,42957,3,2,Marketing,Master,Female,Single,Executive
38,16,74167,2,2,Engineering,Bachelor,Male,Married,Engineer
35,10,46941,4,4,Sales,Bachelor,Male,Married,Executive
43,17,86967,3,2,Marketing,PhD,Female,Married,Executive
41,17,51374,4,3,HR,Bachelor,Female,Married,Clerk
25,4,53897,3,2,Marketing,Master,Male,Single,Manager
39,18,104579,5,4,Engineering,Master,Male,Married,Engineer
33,7,43832,5,2,HR,Master,Female,Single,Clerk
35,14,44781,4,1,Finance,High School,Male,Married,Clerk
29,7,32714,4,3,HR,Bachelor,Female,Married,Clerk
47,26,70931,4,5,Marketing,Master,Male,Widowed,Analyst
42,17,51642,3,4,Marketing,Bachelor,Female,Married,Analyst
29,4,36058,4,3,Finance,Bachelor,Male,Married,Clerk
25,1,30000,3,2,Finance,High School,Female,Single,Analyst
32,10,60784,1,2,Engineering,Bachelor,Female,Single,Engineer
38,13,45782,5,4,Finance,Bachelor,Male,Married,Manager
36,10,50813,4,4,Engineering,Bachelor,Female,Married,Engineer
43,20,55155,3,3,Finance,Bachelor,Male,Married,Manager
40,17,37040,5,3,Marketing,High School,Male,Married,Analyst
41,18,56139,4,4,Engineering,High School,Male,Married,Engineer
37,11,60648,2,3,Sales,Master,Female,Married,Executive
25,4,60276,4,3,Finance,Master,Male,Single,Clerk
33,7,30000,3,2,Sales,High School,Female,Divorced,Manager
42,21,59296,4,2,HR,Bachelor,Female,Married,Manager
34,11,39599,3,3,Marketing,Bachelor,Male,Single,Executive
38,14,49225,1,4,Marketing,Bachelor,Male,Married,Executive
32,8,48474,2,4,HR,Master,Male,Single,Clerk
27,6,60756,3,3,Finance,Master,Male,Single,Analyst
34,11,91228,3,5,Engineering,Master,Male,Divorced,Engineer
37,11,67227,3,3,Engineering,Bachelor,Female,Married,Engineer
30,6,47612,4,2,Engineering,Bachelor,Female,Married,Engineer
33,12,38291,2,2,Marketing,Bachelor,Male,Single,Analyst
28,2,30000,3,5,HR,High School,Female,Single,Clerk
42,19,64198,3,3,Engineering,High School,Male,Married,Engineer
32,10,31380,4,4,Sales,High School,Female,Married,Manager
45,22,73566,3,3,Finance,Bachelor,Female,Married,Manager
45,22,57817,3,3,Marketing,Bachelor,Male,Married,Manager
34,8,30000,3,2,Sales,High School,Female,Married,Executive
27,1,32184,4,4,Sales,Bachelor,Female,Married,Executive
22,0,36318,1,1,Marketing,PhD,Female,Single,Analyst
24,0,30000,3,5,Engineering,High School,Male,Single,Engineer
25,0,31435,4,2,Sales,Bachelor,Male,Single,Executive
44,18,42535,3,1,HR,High School,Male,Divorced,Manager
35,13,54347,5,2,Marketing,Master,Male,Married,Executive
37,15,53873,4,4,Sales,Bachelor,Female,Married,Manager
22,0,55704,3,1,Engineering,Master,Male,Single,Engineer
26,2,40876,4,3,Finance,Bachelor,Female,Single,Analyst
41,19,58718,3,2,HR,Master,Male,Married,Clerk
37,14,46025,2,1,HR,Bachelor,Male,Married,Clerk
33,12,48955,4,3,Finance,Bachelor,Female,Married,Manager
38,13,33998,3,5,Sales,High School,Male,Married,Executive
46,22,66213,3,4,Sales,Bachelor,Female,Married,Executive
33,10,66017,5,2,Finance,Master,Male,Married,Manager
35,9,53468,1,4,Engineering,Bachelor,Male,Married,Engineer
36,15,53674,3,3,Sales,Bachelor,Male,Divorced,Manager
51,26,149635,1,2,Engineering,PhD,Male,Married,Engineer
22,1,40287,3,3,Finance,Bachelor,Female,Divorced,Analyst
39,16,72772,3,2,Marketing,PhD,Male,Divorced,Analyst
34,12,38081,4,4,Sales,High School,Female,Single,Manager
38,13,60666,5,3,Finance,Master,Male,Widowed,Analyst
30,9,35716,3,2,Sales,High School,Female,Married,Executive
34,12,62663,3,3,Engineering,Bachelor,Male,Single,Engineer
39,15,42062,4,3,HR,Bachelor,Female,Widowed,Clerk
56,33,69498,4,3,HR,Bachelor,Female,Married,Clerk
40,17,49692,3,3,Finance,Bachelor,Female,Married,Analyst
29,4,40047,2,3,Engineering,Bachelor,Female,Married,Engineer
32,11,72845,1,3,Sales,PhD,Male,Married,Executive
31,7,68006,3,4,Finance,PhD,Female,Single,Clerk
22,0,49496,3,5,Marketing,PhD,Female,Single,Executive
32,7,58088,2,1,Marketing,PhD,Male,Single,Executive
40,14,54020,2,3,HR,Master,Female,Married,Clerk
26,1,67302,3,4,Finance,PhD,Female,Single,Clerk
42,21,68176,2,2,Marketing,Master,Female,Married,Analyst
38,14,63796,2,5,Engineering,Bachelor,Female,Divorced,Engineer
29,8,48162,3,2,Marketing,Master,Female,Single,Manager
34,11,66473,4,4,Engineering,Master,Female,Single,Engineer
46,20,69865,4,3,Marketing,Master,Male,Married,Manager
40,18,48040,4,3,HR,Bachelor,Male,Widowed,Clerk
35,12,36674,3,4,Sales,High School,Male,Married,Executive
33,10,64386,1,5,Engineering,Master,Male,Single,Engineer
35,9,51916,3,5,Sales,PhD,Male,Married,Executive
31,6,34994,3,3,Engineering,Bachelor,Male,Married,Engineer
22,0,30000,5,3,Engineering,High School,Male,Single,Engineer
49,25,69545,2,4,Marketing,Bachelor,Female,Widowed,Executive
36,13,54863,4,3,Finance,Bachelor,Female,Married,Analyst
37,13,51809,3,3,Finance,Bachelor,Female,Married,Clerk
34,13,48732,4,5,Finance,Bachelor,Male,Married,Analyst
29,4,69803,3,4,Finance,PhD,Male,Single,Analyst
33,9,52379,4,3,Engineering,Bachelor,Male,Single,Engineer
23,0,30000,3,3,Finance,Bachelor,Male,Single,Clerk
50,25,90543,3,5,Engineering,Master,Male,Widowed,Engineer
26,1,30000,5,3,Finance,Bachelor,Female,Single,Manager
27,3,38279,3,1,Engineering,High School,Male,Married,Engineer
31,7,48931,4,3,Sales,Bachelor,Male,Married,Executive
44,22,83826,2,4,Engineering,Bachelor,Male,Married,Engineer
35,13,61099,2,3,Sales,Master,Female,Married,Manager
26,1,63152,3,4,Engineering,Master,Male,Married,Engineer
43,17,52203,3,1,HR,Bachelor,Female,Married,Manager
40,14,44845,4,3,Finance,High School,Female,Married,Clerk
38,16,59069,1,1,Engineering,High School,Male,Married,Engineer
40,17,68416,4,3,Marketing,Master,Female,Married,Manager
51,30,102362,2,3,Finance,Master,Female,Divorced,Clerk
50,25,61818,5,5,Marketing,Bachelor,Female,Married,Executive
30,9,50085,3,2,Finance,Bachelor,Male,Single,Analyst
46,24,89112,3,1,Marketing,PhD,Female,Divorced,Manager
37,13,56253,3,2,Marketing,Master,Male,Divorced,Executive
38,13,56634,5,2,Finance,Bachelor,Female,Married,Clerk
23,1,48832,3,2,Sales,Master,Male,Divorced,Executive
33,10,61351,3,4,Engineering,Bachelor,Male,Married,Engineer
29,4,31752,3,3,Finance,High School,Male,Married,Analyst
40,15,47972,5,4,Marketing,Bachelor,Male,Married,Manager
42,16,44950,3,2,Finance,High School,Male,Married,Clerk
22,0,30872,2,4,Finance,Bachelor,Male,Single,Analyst
34,9,39330,3,1,HR,Bachelor,Female,Married,Clerk
42,18,58500,3,5,Marketing,Bachelor,Male,Divorced,Executive
33,11,36115,2,4,HR,Bachelor,Female,Married,Clerk
40,17,65263,3,3,Finance,Bachelor,Female,Married,Clerk
37,14,38539,3,3,Sales,High School,Male,Married,Executive
37,12,50724,4,5,Marketing,Master,Male,Married,Executive
33,8,42325,5,3,Marketing,Bachelor,Male,Married,Analyst
26,4,32418,3,2,Marketing,Bachelor,Female,Divorced,Manager
27,1,48282,3,3,Marketing,PhD,Female,Single,Executive
39,13,56584,2,4,Finance,Bachelor,Female,Married,Analyst
35,9,42776,4,5,HR,Bachelor,Male,Divorced,Clerk
34,10,56751,2,3,Finance,Bachelor,Female,Single,Clerk
32,6,47423,5,2,Engineering,Master,Male,Married,Engineer
32,9,53426,3,4,Sales,Master,Female,Married,Executive
42,18,50636,3,5,Marketing,Bachelor,Male,Married,Analyst
32,10,51799,3,3,Finance,Bachelor,Female,Married,Analyst
25,2,30000,5,3,Marketing,High School,Female,Single,Manager
40,17,91995,5,3,Finance,PhD,Female,Married,Analyst
33,12,38589,5,2,Sales,Bachelor,Male,Single,Executive
35,13,65626,4,5,Finance,Master,Female,Married,Analyst
46,24,85836,2,4,Engineering,Bachelor,Male,Married,Engineer
34,13,41523,3,2,HR,Bachelor,Female,Single,Clerk
37,13,78425,3,5,Finance,PhD,Female,Divorced,Clerk
26,0,32091,4,5,Marketing,Master,Male,Married,Analyst
33,7,30000,3,3,Finance,High School,Female,Married,Analyst
39,13,47319,4,3,Finance,Bachelor,Male,Divorced,Analyst
24,0,34034,1,2,Finance,Bachelor,Male,Single,Analyst
36,10,65442,4,1,Engineering,Bachelor,Male,Married,Engineer
35,14,54933,5,3,Sales,Bachelor,Female,Married,Executive
35,13,51161,4,1,Engineering,Bachelor,Male,Divorced,Engineer
42,18,82160,4,4,Engineering,Bachelor,Female,Divorced,Engineer
37,14,59805,3,5,Engineering,High School,Male,Married,Engineer
45,19,60241,1,1,Finance,Bachelor,Female,Divorced,Clerk
28,7,47919,5,1,Engineering,Bachelor,Male,Single,Engineer
35,11,48302,2,2,Finance,Bachelor,Female,Married,Analyst
35,11,75127,2,5,Engineering,Master,Male,Married,Engineer
27,3,30000,2,4,Finance,High School,Female,Single,Analyst
41,20,61945,4,3,Sales,Bachelor,Male,Married,Executive
51,28,58939,3,4,HR,Bachelor,Female,Married,Clerk
34,8,36641,3,2,Sales,Bachelor,Female,Divorced,Executive
38,14,46622,5,2,Sales,Bachelor,Female,Married,Executive
35,14,42224,5,3,HR,Bachelor,Male,Married,Clerk
30,8,48550,3,3,Finance,Bachelor,Male,Divorced,Analyst
22,1,37310,4,3,Marketing,Master,Male,Single,Analyst
30,9,77206,4,2,Finance,PhD,Female,Single,Analyst
25,4,30000,3,3,HR,High School,Female,Married,Clerk
46,22,84463,3,3,Engineering,Bachelor,Male,Married,Engineer
34,13,40588,3,3,Sales,Bachelor,Male,Married,Manager
32,10,55783,4,1,Engineering,Bachelor,Male,Single,Engineer
41,17,70311,3,2,Engineering,Bachelor,Male,Widowed,Engineer
27,5,38789,4,2,Sales,Bachelor,Male,Single,Executive
29,4,30000,4,3,Finance,High School,Female,Married,Manager
35,14,77087,3,1,Finance,Master,Male,Married,Analyst
42,16,67591,3,4,Engineering,Bachelor,Female,Married,Engineer
38,12,50980,2,1,Finance,Bachelor,Female,Married,Clerk
36,12,73354,1,3,Engineering,Master,Male,Divorced,Engineer
35,9,31101,2,5,Marketing,High School,Female,Married,Analyst
37,13,53071,3,1,Engineering,Bachelor,Male,Married,Engineer
36,15,55770,4,3,Marketing,Bachelor,Female,Divorced,Executive
27,4,31185,2,3,Marketing,Bachelor,Female,Single,Executive
35,12,66493,3,3,Engineering,Bachelor,Male,Married,Engineer
27,5,30000,3,3,Sales,High School,Female,Single,Executive
35,14,42111,3,2,Finance,High School,Female,Married,Clerk
31,5,30000,4,1,Finance,High School,Female,Single,Manager
52,31,131805,3,5,Engineering,PhD,Male,Widowed,Engineer
34,9,30000,3,4,HR,High School,Male,Married,Clerk
25,2,30000,4,2,Finance,High School,Male,Divorced,Clerk
34,8,81148,3,3,Finance,PhD,Female,Married,Clerk
38,15,50215,2,1,Marketing,Bachelor,Female,Married,Analyst
46,25,95170,4,1,Engineering,Bachelor,Male,Married,Engineer
30,4,30000,3,1,Engineering,High School,Male,Single,Engineer
23,1,41287,3,4,Engineering,Bachelor,Male,Single,Engineer
40,19,46552,3,3,Marketing,High School,Female,Married,Manager
25,3,31555,3,4,HR,Bachelor,Female,Single,Clerk
31,5,74588,4,3,Engineering,PhD,Male,Divorced,Engineer
33,10,41565,4,4,Marketing,Bachelor,Male,Married,Executive
34,9,41281,5,1,Finance,Bachelor,Male,Married,Analyst
39,15,41100,3,3,HR,Bachelor,Male,Married,Manager
30,7,48436,5,3,Finance,Bachelor,Female,Single,Analyst
33,11,47516,4,2,Finance,Bachelor,Female,Married,Clerk
34,13,44999,3,4,Marketing,Bachelor,Female,Married,Executive
36,10,37526,4,1,HR,Bachelor,Male,Married,Clerk
35,12,56592,3,5,Engineering,Bachelor,Male,Divorced,Engineer
38,13,69608,3,4,Finance,PhD,Female,Married,Analyst
40,14,70416,1,3,Sales,Master,Male,Married,Executive
37,15,46537,4,5,Finance,Bachelor,Female,Married,Analyst
38,12,61727,2,2,Sales,Master,Female,Married,Manager
23,0,35444,3,3,Sales,Bachelor,Female,Single,Executive
35,14,58946,5,4,Marketing,Master,Male,Widowed,Manager
38,14,38095,2,5,Marketing,High School,Female,Married,Executive
40,18,75613,3,2,Engineering,Bachelor,Female,Married,Engineer
30,9,47315,5,4,Marketing,Master,Female,Single,Analyst
30,6,48304,3,3,Finance,Bachelor,Female,Single,Analyst
30,9,64808,3,4,Finance,Master,Male,Divorced,Clerk
38,14,53711,4,2,Sales,Bachelor,Female,Married,Executive
42,18,48746,2,3,Sales,Bachelor,Female,Divorced,Executive
32,8,49913,5,1,Finance,Bachelor,Female,Single,Manager
41,20,79700,3,3,Sales,Master,Male,Married,Executive
35,9,44214,4,4,Marketing,Bachelor,Female,Married,Analyst
34,10,47429,3,3,Marketing,Bachelor,Female,Single,Executive
33,7,48646,3,3,Finance,Master,Female,Married,Clerk
40,18,58999,2,3,HR,Master,Female,Married,Clerk
37,12,72008,2,2,Finance,Master,Female,Married,Analyst
50,24,76261,3,3,Finance,Bachelor,Female,Married,Analyst
29,4,39630,3,1,Marketing,Master,Female,Single,Analyst
38,14,59568,4,3,Sales,Master,Male,Widowed,Executive
31,6,44570,2,3,Marketing,Master,Male,Single,Executive
28,3,34329,3,1,Engineering,High School,Male,Single,Engineer
34,10,45028,3,3,Sales,Bachelor,Female,Married,Manager
35,9,56255,3,4,Marketing,Bachelor,Female,Married,Executive
55,31,94875,3,3,Engineering,Bachelor,Male,Married,Engineer
33,11,48791,3,3,Engineering,Bachelor,Male,Single,Engineer
27,4,30000,3,3,Finance,High School,Female,Married,Clerk
36,15,55271,4,4,Sales,Bachelor,Female,Widowed,Executive
22,0,42911,4,3,Engineering,Bachelor,Female,Single,Engineer
34,10,35659,3,3,HR,Bachelor,Female,Married,Clerk
35,10,40961,2,4,Marketing,Bachelor,Male,Married,Manager
40,18,80954,3,1,Finance,Master,Female,Married,Clerk
41,16,48116,5,2,HR,Bachelor,Female,Married,Manager
31,5,30760,2,3,Marketing,Bachelor,Female,Single,Analyst
33,9,34699,4,4,Finance,High School,Male,Married,Analyst
29,5,40085,3,1,HR,Bachelor,Male,Married,Clerk
27,2,35034,3,1,Marketing,Master,Female,Married,Analyst
37,13,49763,5,2,Sales,Bachelor,Male,Divorced,Executive
26,0,30000,5,3,Finance,Bachelor,Male,Married,Clerk
32,9,55009,3,4,Engineering,Bachelor,Male,Single,Engineer
28,7,65543,4,5,Sales,Master,Female,Married,Executive
38,17,56713,4,1,Finance,High School,Male,Married,Clerk
47,26,63243,3,1,HR,Bachelor,Female,Married,Manager
25,2,45183,4,4,Finance,Bachelor,Female,Married,Analyst
22,0,30000,5,2,Marketing,High School,Female,Single,Analyst
34,9,48513,3,3,Finance,High School,Female,Married,Analyst
35,13,58118,5,2,Finance,Bachelor,Male,Married,Clerk
36,12,41571,4,2,Marketing,High School,Male,Married,Executive
31,8,30000,3,3,Marketing,High School,Male,Single,Manager
33,7,40308,4,3,Marketing,Bachelor,Female,Single,Analyst
37,14,36429,4,3,Marketing,High School,Female,Married,Executive
42,21,83596,3,3,Engineering,Bachelor,Female,Married,Engineer
22,0,33917,3,3,Engineering,High School,Male,Single,Engineer
32,11,53418,4,4,Sales,Bachelor,Female,Married,Manager
36,14,74215,4,4,Finance,Master,Female,Divorced,Analyst
28,2,33739,3,2,Engineering,Bachelor,Female,Single,Engineer
47,26,59745,1,3,Sales,Bachelor,Male,Married,Executive
30,8,32779,3,4,Sales,High School,Male,Married,Executive
34,11,65331,3,4,Engineering,Bachelor,Female,Divorced,Engineer
38,17,51630,2,2,Finance,High School,Female,Married,Analyst
30,9,31561,4,3,HR,High School,Female,Single,Manager
22,0,36378,5,3,Finance,Bachelor,Male,Single,Analyst
31,5,54927,3,3,Finance,Master,Male,Married,Clerk
42,16,70643,4,3,Engineering,Bachelor,Male,Married,Engineer
32,9,41015,4,2,Finance,High School,Male,Single,Clerk
29,4,61697,2,4,Engineering,Master,Female,Single,Engineer
41,19,44327,4,3,Marketing,High School,Male,Married,Manager
32,10,69163,3,1,Finance,Master,Female,Married,Analyst
31,8,34207,5,5,Marketing,Bachelor,Male,Married,Analyst
36,10,69227,2,2,Engineering,Bachelor,Male,Divorced,Engineer
40,18,62225,2,2,Sales,Bachelor,Male,Married,Executive
51,28,111775,3,4,HR,PhD,Female,Married,Clerk
40,18,65213,2,3,Finance,Master,Female,Divorced,Analyst
43,19,53906,3,3,Marketing,Bachelor,Female,Married,Analyst
31,10,61634,3,3,Engineering,Bachelor,Female,Married,Engineer
27,1,31151,3,1,Marketing,Bachelor,Female,Married,Executive
35,11,48774,3,2,Finance,Bachelor,Male,Widowed,Clerk
35,12,59441,2,1,Sales,Master,Male,Married,Executive
27,4,33783,4,2,Sales,High School,Male,Married,Executive
33,9,57466,3,4,Engineering,Bachelor,Male,Single,Engineer
37,16,70763,2,5,Sales,PhD,Male,Married,Executive
37,16,69415,4,3,HR,Master,Male,Divorced,Clerk
38,13,33976,1,2,Marketing,High School,Male,Divorced,Manager
37,15,51050,3,2,Finance,Bachelor,Female,Married,Manager
31,6,58364,2,3,Finance,PhD,Female,Married,Clerk
31,10,54503,4,4,Engineering,Bachelor,Male,Single,Engineer
26,2,32659,4,4,Marketing,Bachelor,Female,Married,Analyst
47,25,83771,2,1,Engineering,High School,Female,Married,Engineer
35,11,45386,3,2,HR,Master,Male,Married,Clerk
33,8,47471,3,2,Sales,Bachelor,Female,Single,Executive
28,5,35914,2,4,Marketing,High School,Male,Married,Manager
55,31,74381,3,3,Sales,Bachelor,Male,Married,Executive
27,2,50702,4,3,Engineering,Master,Male,Married,Engineer
31,6,43769,2,5,HR,Master,Male,Single,Clerk
37,12,60347,4,5,Finance,Master,Male,Divorced,Manager
39,16,49410,5,3,Finance,Bachelor,Male,Divorced,Clerk
41,18,68862,3,2,HR,Master,Female,Married,Manager
47,24,88163,5,2,Finance,Master,Female,Divorced,Manager
38,16,58343,5,2,Marketing,Master,Female,Married,Manager
27,4,69774,4,3,Engineering,PhD,Female,Married,Engineer
33,10,47763,3,3,Finance,Bachelor,Female,Married,Clerk
37,14,51264,4,3,Marketing,Bachelor,Male,Married,Analyst
49,25,71824,5,1,Marketing,Master,Female,Married,Analyst
25,2,35468,4,4,Marketing,Master,Female,Married,Analyst
43,21,68444,3,3,Finance,Bachelor,Male,Divorced,Clerk
36,11,30000,4,1,Marketing,High School,Female,Married,Executive
40,16,58047,5,4,Finance,Bachelor,Female,Married,Clerk
34,13,46062,3,5,Sales,Bachelor,Male,Married,Manager
29,6,31952,4,3,Marketing,High School,Male,Married,Executive
40,15,61257,3,2,Marketing,Master,Male,Married,Manager
39,14,63076,2,2,Finance,Bachelor,Female,Widowed,Manager
41,17,40882,3,1,HR,Bachelor,Male,Married,Clerk
34,13,44094,2,4,Marketing,Bachelor,Male,Married,Analyst
30,4,35128,4,3,Marketing,Bachelor,Male,Single,Executive
24,2,41038,3,3,Engineering,High School,Female,Single,Engineer
40,14,50015,1,4,Finance,Bachelor,Female,Married,Analyst
37,12,45741,2,5,Engineering,High School,Male,Married,Engineer
28,2,30000,3,3,HR,High School,Male,Married,Clerk
31,6,38395,4,4,Marketing,High School,Female,Single,Executive
31,5,33141,2,3,HR,High School,Female,Married,Clerk
24,0,50152,3,3,Engineering,Bachelor,Male,Divorced,Engineer
29,4,34340,5,4,HR,Bachelor,Female,Single,Manager
27,3,37974,3,3,HR,Master,Male,Single,Clerk
32,11,56008,4,2,Sales,Bachelor,Male,Married,Executive
29,4,37119,3,3,HR,Master,Male,Married,Clerk
23,1,30000,3,4,Marketing,Bachelor,Female,Single,Analyst
49,27,77670,3,5,HR,Master,Female,Married,Clerk
43,20,75655,3,3,Engineering,Bachelor,Male,Divorced,Engineer
29,4,35373,3,3,Finance,Bachelor,Female,Single,Clerk
36,11,38572,3,2,Marketing,High School,Female,Married,Executive
37,12,51424,4,3,Finance,Bachelor,Male,Married,Clerk
43,17,50780,3,3,HR,Bachelor,Male,Married,Clerk
29,4,36770,1,1,Marketing,Bachelor,Female,Single,Executive
42,17,50408,4,2,HR,Master,Female,Married,Clerk
31,9,47211,3,3,Marketing,Bachelor,Female,Single,Executive
25,4,49404,5,3,Engineering,High School,Female,Married,Engineer
40,19,61658,4,3,Marketing,Bachelor,Male,Married,Executive
44,21,67916,3,5,Engineering,Master,Male,Married,Engineer
53,31,100915,5,3,Engineering,Bachelor,Male,Divorced,Engineer
26,1,30000,4,2,Marketing,Bachelor,Female,Married,Executive
39,18,56671,5,4,HR,Bachelor,Female,Married,Clerk
32,8,45587,4,3,Marketing,Bachelor,Female,Single,Analyst
40,16,67035,5,2,Sales,Master,Male,Married,Executive
24,0,30000,4,3,HR,Master,Male,Single,Clerk
26,1,32814,4,2,Engineering,High School,Female,Single,Engineer
29,4,30000,4,3,HR,Bachelor,Male,Married,Manager
